origin_cluster,origin_degree,origin_train_n,reassigned_to,is_graph_neighbor,dist_to_own_centroid,dist_to_reassigned_centroid,margin_normalized
cube9_cluster0,11,353,cube8_cluster1,True,1.7756400604668698,1.355801513101194,0.11024820215984023
cube9_cluster0,11,353,cube8_cluster0,True,1.3066528901464016,1.0136168719658818,0.07695028094774183
cube9_cluster0,11,353,cube8_cluster1,True,1.8176449719544303,0.725689444239114,0.2867438793424033
cube9_cluster0,11,353,cube1_cluster1,True,1.625745587783822,1.591377852022788,0.009024852776699161
cube9_cluster0,11,353,cube17_cluster0,True,2.300456002731124,1.7973780772272199,0.13210658521262283
cube9_cluster0,11,353,cube10_cluster0,True,1.3029648912351661,1.2536452581589284,0.012951171139371997
cube9_cluster0,11,353,cube8_cluster1,True,1.999827255623477,0.431250140759692,0.41190311834844096
cube9_cluster0,11,353,cube10_cluster0,True,1.1614207457610477,0.9744925508501343,0.049086720481534465
cube9_cluster0,11,353,cube17_cluster0,True,1.9940134148123543,1.3912278549343415,0.15828947742280794
cube9_cluster0,11,353,cube8_cluster0,True,1.959083932248272,1.7679482672083764,0.05019158810331933
cube9_cluster0,11,353,cube2_cluster0,True,1.033198221038704,0.7260979818373096,0.08064349847638277
cube9_cluster0,11,353,cube8_cluster1,True,1.4837271808465555,1.249210021265257,0.06158342387020251
cube9_cluster0,11,353,cube8_cluster0,True,1.040356320187471,0.8805904592122513,0.0419539821904333
cube9_cluster0,11,353,cube3_cluster1,True,1.5986934663337307,0.9232236718762914,0.17737611498390435
cube9_cluster0,11,353,cube2_cluster0,True,1.6025317210044474,1.3707737742265167,0.06085886379143786
cube9_cluster0,11,353,cube1_cluster1,True,1.8435793505434306,0.9274901435269266,0.24056197013190303
cube9_cluster0,11,353,cube10_cluster0,True,1.1636391660677086,0.9260768708950146,0.06238306631940308
cube9_cluster0,11,353,cube3_cluster1,True,1.8915932420355677,1.4348269870956094,0.11994529499587027
cube9_cluster0,11,353,cube10_cluster0,True,1.0095401523244332,0.8144400720227797,0.05123263032768457
cube9_cluster0,11,353,cube8_cluster1,True,1.7685328012355048,0.973711699980973,0.20871737005057225
cube9_cluster0,11,353,cube3_cluster0,True,1.7202299350706227,1.5279682921901838,0.05048726612852836
cube9_cluster0,11,353,cube16_cluster0,True,2.2107512742211517,1.993611464507401,0.057020189757421014
cube9_cluster0,11,353,cube3_cluster0,True,1.0840852432630805,1.0381180940319925,0.01207082006390073
cube9_cluster0,11,353,cube8_cluster1,True,1.8579401365322625,0.7550396502826443,0.2896179889464216
cube9_cluster0,11,353,cube8_cluster0,True,1.256752747695839,1.0421495353562549,0.056354087747827145
cube9_cluster0,11,353,cube3_cluster0,True,1.17511341213041,0.6292112863946143,0.14335207735269279
cube9_cluster0,11,353,cube16_cluster0,True,1.2723294887224788,1.2109812890441682,0.016109832607594382
cube9_cluster0,11,353,cube17_cluster0,True,1.3282836957747437,0.8551212882583346,0.12425086997280943
cube9_cluster0,11,353,cube8_cluster0,True,1.061923484316722,0.9687198681370881,0.024474958726575752
cube9_cluster0,11,353,cube10_cluster0,True,1.15370286638302,0.7982057006525802,0.09335236995416489
cube9_cluster0,11,353,cube2_cluster0,True,1.7195074440178624,1.455131543838354,0.0694242295569716
cube9_cluster0,11,353,cube16_cluster0,True,1.8912088787010064,1.666515205201086,0.059003809191632145
cube9_cluster0,11,353,cube2_cluster0,True,1.2942531382069125,1.1228058181597198,0.045021494379034355
cube9_cluster0,11,353,cube10_cluster0,True,1.2150973414215736,0.7384345259517107,0.12517006542571804
cube9_cluster0,11,353,cube16_cluster0,True,1.0445434549687589,0.9176078181850382,0.0333328748234989
cube9_cluster0,11,353,cube16_cluster0,True,1.0581559796220075,0.746190297042356,0.08192114767874657
cube9_cluster0,11,353,cube10_cluster0,True,1.8220448970622358,1.731801099560871,0.02369772021418621
cube9_cluster0,11,353,cube1_cluster1,True,1.2234201185558142,0.5796717059414592,0.16904618591910178
cube9_cluster0,11,353,cube16_cluster0,True,1.4764351091336851,1.3116739031460134,0.04326574312864768
cube9_cluster0,11,353,cube16_cluster0,True,1.4117692852077182,1.329675935538472,0.021557439799424784
