pitcher,pitch_type,pitch_count_pt,mean_xw_pt,mean_miss_pt,mean_chase_pt,z_xw_pt,z_miss_pt,z_chase_pt,stuff_z_pt,stuff_plus_pt,total_pitches
664129,FF,19,0.3142628365636943,0.45639001905007004,0.4405980794677169,1.1865626895454444,0.5856082212725359,0.4578303532594628,0.743333754692481,112.63188375709198,59
664129,SI,17,0.35089197134868316,0.3014291943334991,0.428390900396128,-0.351291830086694,-0.9090548506910888,-0.6905017764000614,-0.6502828190592813,87.97668199095067,59
664129,SL,10,0.2826435395738802,0.6315904967974656,0.5336746746896508,0.22448211267249782,1.349329840226848,0.2015715424373143,0.5917944984455534,109.57753341637462,59
664139,CH,45,0.2950627807671056,0.5587389060412512,0.5457445097451072,0.3632082223890075,0.3119592888231822,-0.49451508947291917,0.06021747391309018,101.02077358313822,473
664139,FC,110,0.3343588138701715,0.464273110975562,0.4846076411002333,-0.43116065853748525,-0.8120532805248188,-0.18297114523433264,-0.4753950280988789,92.36752342728033,473
664139,FF,196,0.3363519680015848,0.4581489693647794,0.43950927062719775,0.41428602846909357,0.6185421841864864,0.4129196985400037,0.48191597039852785,108.18946601083492,473
664139,SL,16,0.2598092572355399,0.6062011044191177,0.5564932417729351,1.079278713632486,0.7721865522491497,0.785030676138947,0.8788319806735275,114.22291468472277,473
664139,ST,106,0.2441198743523436,0.6053151303566591,0.562862308925446,1.1094881565747112,1.1974859619562142,1.1251308654683956,1.1440349946664403,118.66594233304139,473
664141,CH,28,0.31961269666316594,0.5095561028800659,0.596298512183315,-0.8265122059123795,-0.6224250124985707,0.6017520604915143,-0.28239505263981196,95.21299398643512,643
664141,CU,90,0.3059100678269132,0.48647624069558576,0.4511338427896797,-0.6962598284916396,-0.30110098107655225,-0.6547468789392733,-0.5507025628358218,91.17404910816943,643
664141,FF,27,0.38762459192687876,0.3593044183452537,0.40984334045092335,-1.3782992038197377,-1.2321881919362017,-0.8107260852717657,-1.1404044936759017,80.62047242003837,643
664141,SI,289,0.3664236181213285,0.2901921229461176,0.45782218862432567,-1.072104337049479,-1.1601421496226818,0.2361529408761819,-0.6653645152653263,87.69783096753986,643
664141,SL,209,0.2866564160229461,0.6200124972067438,0.5344902764241658,0.07426091903443977,1.0861425747571876,0.222426063219834,0.4609431856704871,107.4598509709117,643
664161,CH,2,0.312612899506193,0.5313276657603749,0.47759781611931723,-0.4872930531105924,-0.20880469679735625,-1.9722810031008016,-0.88945958433625,84.92236907396774,152
664161,FF,60,0.39578271045589697,0.30138361311120054,0.4184108106131745,-1.6635220318865789,-2.316676841542923,-0.4573392647784026,-1.4791793794026349,74.86348244170406,152
664161,SL,90,0.28663018888177866,0.5060120503721335,0.471501841158155,0.07524272659863883,-1.505277957746908,-1.3881561323839366,-0.9393971211774019,84.7969061169797,152
664192,CU,45,0.2908966744724543,0.5637281626354531,0.5142421611153837,-0.20480590520679834,0.8547963972389719,0.4113735834699692,0.35378802516738095,105.67005847978217,214
