pitcher,total_pitches,weighted_stuff_z,weighted_stuff_plus_by_pt,stuff_plus_overall,stable
605400,9190.0,0.1644019701410483,102.54962821398456,101.4069854088652,True
605441,62.0,0.5052169523905948,108.23902221979735,108.85063036325953,True
605446,208.0,-0.6480281162394136,89.35552209389836,83.66292652574924,True
605447,2222.0,1.003012181100238,116.20248334898929,119.72283708976131,True
605452,764.0,-0.5611839681480669,90.7717997822322,85.55966533838014,True
605463,1543.0,-0.09749815340290025,98.31257771138587,95.6868978695629,True
605483,6634.0,0.7356109234226375,111.860329697582,113.88260081442891,True
605488,2564.0,-0.045439794215406705,99.29869164532697,96.82388997050377,True
605498,626.0,-0.826985820015553,86.42512110256459,79.7543612391801,True
605507,2105.0,0.12144674462812197,101.84910780991915,100.46881231112255,True
605513,1682.0,0.5478336389050129,108.89688560129795,109.78140952517379,True
605521,655.0,0.08807904894194893,101.28111178571348,99.74003777781202,True
605525,488.0,0.41605350820798137,106.8019183279579,106.90323645168446,True
605538,777.0,-1.3133444809399848,79.03434730960886,69.131937399358,True
605540,3581.0,0.46142413338171195,107.58848649592744,107.89416361962473,True
605612,79.0,-0.4033980670997946,93.20216031377026,89.0058231876045,True
606115,10.0,-0.283730045033043,95.7077302001156,91.61945907526422,False
606131,285.0,-0.07187480426856309,98.73259161649489,96.24653029017885,True
606149,2360.0,0.43161686753280926,106.88596204501835,107.24315144118118,True
606160,3318.0,0.19534601010744373,103.35770179730655,102.08282555369716,True
606273,114.0,-0.4523633977089045,92.8063483730189,87.93638506102039,True
606303,2720.0,0.09062049301680478,101.48891543236743,99.79554474889589,True
606424,1015.0,-0.22427419721413352,96.1728951496943,92.91801766181841,True
606625,689.0,0.2805207848694551,104.54466358857378,103.94310404912638,True
606930,1299.0,0.6142843708254699,109.99241038550844,111.23274142411402,True
606965,1490.0,0.575980273278164,109.3879720949072,110.39615231480114,True
606993,28.0,-0.1028176139438566,97.83353158357116,95.57071701579164,False
607054,51.0,-0.48113069597396174,91.85204736602834,87.30808652446879,True
607067,3899.0,-0.546540269287665,90.97132855200196,85.87949428021959,True
607074,6396.0,1.3103752838582934,121.30832215979241,126.43586887583687,True
607179,2406.0,0.24560181106181517,104.08514942147676,103.18044848310566,True
607188,71.0,-0.59145821954484,90.48376437601229,84.89845385885471,True
607192,3991.0,1.804693755753546,129.0233710360677,137.2321407266232,True
607200,4473.0,-0.2929876228373362,95.09752074444698,91.41726690091203,True
607216,1071.0,0.055663836764633746,100.82163257386775,99.03206617111599,True
607229,207.0,0.0770760869123582,101.66686340294352,99.49972515348324,True
607237,1415.0,-0.46114013292747724,92.66813385688482,87.74469483544824,True
607259,4802.0,-0.12177074799555222,98.04912369858197,95.1567669020887,True
607359,316.0,-0.7658772322332816,87.4314899820348,81.08901685822977,True
607391,135.0,0.44358654883563314,107.9435042227778,107.504577911483,True
607455,1243.0,0.5171571347312719,108.39959777546298,109.11141255495805,True
607457,295.0,-0.8663478191523396,86.01439947949243,78.89466679636104,True
607461,22.0,1.1017622825303783,123.21521669252107,121.87961050800904,False
607481,2242.0,1.3035187476596042,121.49181139311685,126.28611718140395,True
607536,6299.0,-0.1332347847331901,97.81276257522345,94.90638407368175,True
607572,58.0,-0.9350447907587613,84.87030314521671,77.39427540304519,True
607609,41.0,-0.7851054956924881,86.8982446283058,80.66905771988681,False
607625,5605.0,-0.14849588059330981,97.4393882241002,94.57307073619904,True
607644,794.0,-0.38256391924708516,93.93287275294514,89.46085599901235,True
607732,92.0,-1.0734754186659652,84.5448880091007,74.37085067519502,True
607755,1033.0,0.2839075498739029,104.65054319477686,104.0170734388248,True
607968,350.0,-0.7662124876267666,87.71404450573134,81.08169463870269,True
608032,2697.0,0.4844270612636959,108.02349090100647,108.39656415065437,True
608328,1472.0,-0.4486252346385774,92.86845154960255,88.01802923785053,True
608331,6003.0,0.8939619178358652,114.45445421071035,117.3411007102002,True
608334,1102.0,-0.15021336010178726,97.46672453185629,94.53555974535828,True
608337,5943.0,-0.5860430655310074,90.42687873905486,85.01672472707264,True
608344,5523.0,-0.6890106992518217,88.58246382364082,82.76783736257686,True
608348,120.0,0.5863567860177759,112.35511512998045,110.62278283494027,True
608349,795.0,0.6728398961678733,111.0511641463882,112.51163631861061,True
608371,1829.0,0.7444036355437613,112.13047080475893,114.0746399870728,True
608379,5924.0,-0.29381449040511076,95.21823073179327,91.39920751702523,True
608566,3279.0,-0.36641956274330356,93.90194079898065,89.81346038582105,True
608638,1329.0,0.4312748382642261,106.82449494635634,107.23568127533771,True
608648,961.0,-0.32628946981505347,94.5480602801991,90.6899305508739,True
608652,285.0,-0.8559292251692632,86.03479542558013,79.12221640119978,True
608665,2148.0,0.22421976114209133,103.64031580594781,102.71344909549359,True
608678,1993.0,0.36369806972364305,105.88885156934313,105.75975592469374,True
608686,13.0,-1.3394587602603445,77.04503561274925,68.56158270949783,False
608700,18.0,-1.0223271289933369,81.17979124257671,75.48796620173248,False
608703,21.0,-0.15421107859136468,97.81547303967157,94.44824669102124,False
608716,302.0,-0.38535236747517315,93.7377623532421,89.3999542791214,True
608717,3315.0,0.4107241545035696,106.49429717339336,106.78683952408994,True
608718,3039.0,0.39914381643578956,106.51769738512527,106.53391659077448,True
608723,3086.0,-0.17547402464454281,97.14164412786128,93.98384861773346,True
611093,191.0,-1.1788698536718587,80.7663673292135,72.06896022080639,True
612434,1981.0,0.39184335524465697,106.2283253100754,106.37446925441785,True
613534,1158.0,-0.13097693853707562,97.84816072546802,94.95569706260781,True
613564,25.0,0.5678174746732705,111.9644735759745,110.2178709075461,False
614177,10.0,-1.4364147658163333,76.78362300792378,66.44399363876083,False
614179,2477.0,0.38088644477789835,106.19320118926869,106.13516242942644,True
615698,6976.0,-0.5414504126363935,90.88455382426935,85.99066041948598,True
617228,838.0,0.2635080427356263,104.51652500092104,103.57153349401456,True
620443,37.0,-0.006867422284448105,100.40973245182968,97.66633838579283,False
